,User,Content,Like_Count,Quote_Count,Reply_Count,Date,content_words,words,neg,neu,pos,compound,label
2576,674,"During the 2022 Heroes’ Day celebrations, President Museveni said that Uganda has the necessary economic base for dev't and socio-economic dev't despite the hiccups in the world economy. The message was delivered by the Prime Minister @RobinahNabbanja. https://t.co/UGrQ5VFOtF",20,0,0,2023-03-13,heroes’ day celebrations president museveni said uganda necessary economic base devt socioeconomic devt despite hiccups economy message delivered prime minister robinahnabbanja,"['heroes’', 'day', 'celebrations', 'president', 'museveni', 'said', 'uganda', 'necessary', 'economic', 'base', 'devt', 'socioeconomic', 'devt', 'despite', 'hiccups', 'economy', 'message', 'delivered', 'prime', 'minister', 'robinahnabbanja']",0.0,1.0,0.0,0.0,neutral
2577,1060,"@EileenM60933733 @GOP It will crash the world economy and throw us into the worst financial crisis since the depression. We better buckle up because these people want our heads on a stick and they don't care how they get there,,, burn it down is their motto now.",5,0,0,2023-03-13,gop crash economy throw us worst financial crisis since depression better buckle people want heads stick dont care get burn motto,"['gop', 'crash', 'economy', 'throw', 'us', 'worst', 'financial', 'crisis', 'since', 'depression', 'better', 'buckle', 'people', 'want', 'heads', 'stick', 'dont', 'care', 'get', 'burn', 'motto']",0.486,0.395,0.119,-0.9328,negative
2578,2809,@BladeoftheS Yes salary down 35 percent since 2008 apparently when greedy bankers crashed the world economy and guess what everyone else was punished with a vicous austerity programme still being pursued to this day.,2,0,0,2023-03-13,bladeofthes yes salary percent since apparently greedy bankers crashed economy guess everyone else punished vicous austerity programme still pursued day,"['bladeofthes', 'yes', 'salary', 'percent', 'since', 'apparently', 'greedy', 'bankers', 'crashed', 'economy', 'guess', 'everyone', 'else', 'punished', 'vicous', 'austerity', 'programme', 'still', 'pursued', 'day']",0.212,0.68,0.108,-0.3818,negative
2579,859,"In the full decarbonisation of the world economy, hydrogen is best positioned to displace fossil fuels in energy intensive and technically challenging sectors of the economy

#HFI #Hydrogen https://t.co/VHgv5QYsQL",1,0,0,2023-03-13,full decarbonisation economy hydrogen best positioned displace fossil fuels energy intensive technically challenging sectors economyhfi hydrogen,"['full', 'decarbonisation', 'economy', 'hydrogen', 'best', 'positioned', 'displace', 'fossil', 'fuels', 'energy', 'intensive', 'technically', 'challenging', 'sectors', 'economyhfi', 'hydrogen']",0.0,0.622,0.378,0.7845,positive
2580,2414,@picphysicians So the means the $Billions spent and countless jobs lost and the complete disruption of the world economy was for….what?,0,0,0,2023-03-13,picphysicians means billions spent countless jobs lost complete disruption economy for…what,"['picphysicians', 'means', 'billions', 'spent', 'countless', 'jobs', 'lost', 'complete', 'disruption', 'economy', 'for…what']",0.348,0.652,0.0,-0.5859,negative
2581,1081,"The impact of the collapse of Silicon Valley banks is still continuing, causing huge trauma to more start-ups and the banking industry, triggering huge fluctuations in the financial market and accelerating the downward speed of the world economy. The consequences are dire. https://t.co/kOZ72YgKu1",0,0,0,2023-03-13,impact collapse silicon valley banks still continuing causing huge trauma startups banking industry triggering huge fluctuations financial market accelerating downward speed economy consequences dire,"['impact', 'collapse', 'silicon', 'valley', 'banks', 'still', 'continuing', 'causing', 'huge', 'trauma', 'startups', 'banking', 'industry', 'triggering', 'huge', 'fluctuations', 'financial', 'market', 'accelerating', 'downward', 'speed', 'economy', 'consequences', 'dire']",0.276,0.583,0.141,-0.6597,negative
2582,1689,"Somaliland has one of the most open economies in the region and is connected to the world economy through trade, COVID-19 impacted the economy in 2020, as in most countries, with a contraction of -3.1%. Read more #NDP3 Book
#Somaliland #development https://t.co/10BidqJp4b",15,1,4,2023-03-13,somaliland one open economies region connected economy trade covid impacted economy countries contraction read booksomaliland development,"['somaliland', 'one', 'open', 'economies', 'region', 'connected', 'economy', 'trade', 'covid', 'impacted', 'economy', 'countries', 'contraction', 'read', 'booksomaliland', 'development']",0.0,1.0,0.0,0.0,neutral
2583,2219,The federal reserve has pushed the world economy into a recession 🥂#Bitcoin2023,1,0,1,2023-03-13,federal reserve pushed economy recession 🥂,"['federal', 'reserve', 'pushed', 'economy', 'recession', '🥂']",0.412,0.588,0.0,-0.4215,negative
2584,1484,Top picks: @ManGroup's article on how #biodiversityloss is set to disrupt the #worldeconomy over the next decade was chosen for our newsletter. This content was picked from uploads to #PensionsforPurpose in February as one of 6 items to share with members. https://t.co/LWPEPyF8rN https://t.co/yi0NzFNur2,2,0,1,2023-03-13,top picks mangroups article biodiversityloss set disrupt worldeconomy next decade chosen newsletter content picked uploads pensionsforpurpose february one items share members,"['top', 'picks', 'mangroups', 'article', 'biodiversityloss', 'set', 'disrupt', 'worldeconomy', 'next', 'decade', 'chosen', 'newsletter', 'content', 'picked', 'uploads', 'pensionsforpurpose', 'february', 'one', 'items', 'share', 'members']",0.0,0.826,0.174,0.4588,positive
2585,289,The world economy is about to collapse be prepared.,0,0,0,2023-03-13,economy collapse prepared,"['economy', 'collapse', 'prepared']",0.525,0.164,0.311,-0.3182,negative
2586,812,"@WalshFreedom It does depend what kind of businesses, some are unfortunately essential to a stable economy. Like banks, which can affect millions of people and have huge influence on the world economy if they tank.",2,0,1,2023-03-13,walshfreedom depend kind businesses unfortunately essential stable economy like banks affect millions people huge influence economy tank,"['walshfreedom', 'depend', 'kind', 'businesses', 'unfortunately', 'essential', 'stable', 'economy', 'like', 'banks', 'affect', 'millions', 'people', 'huge', 'influence', 'economy', 'tank']",0.097,0.484,0.419,0.7906,positive
2587,2974,@dingdingETH @tier10k Nothing but the world economy collapse,0,0,0,2023-03-13,dingdingeth nothing economy collapse,"['dingdingeth', 'nothing', 'economy', 'collapse']",0.0,0.533,0.467,0.3875,positive
2588,1596,@SarkySage But the most likely outcome is that it will be initially unsuccessful in taking Taiwan militarily.  But the effect of this on the world economy is what will cripple Australia. We rely on China for all high value exports and they are our manufacturing base.,0,0,1,2023-03-13,sarkysage likely outcome initially unsuccessful taking taiwan militarily effect economy cripple australia rely china high value exports manufacturing base,"['sarkysage', 'likely', 'outcome', 'initially', 'unsuccessful', 'taking', 'taiwan', 'militarily', 'effect', 'economy', 'cripple', 'australia', 'rely', 'china', 'high', 'value', 'exports', 'manufacturing', 'base']",0.114,0.776,0.11,-0.0258,negative
2589,1362,"@outonbluesix Like it or not the world economy and communication boomed in the 70’s so comparing what you experience now to then is a waste of time, when you hit your 50’s and 69’s I’m sure the younger generation will be laughing at your experiences in the early to mid 2000’s",0,0,1,2023-03-13,outonbluesix like economy communication boomed ’s comparing experience waste time hit ’s ’s i’m sure younger generation laughing experiences early mid ’s,"['outonbluesix', 'like', 'economy', 'communication', 'boomed', '’s', 'comparing', 'experience', 'waste', 'time', 'hit', '’s', '’s', 'i’m', 'sure', 'younger', 'generation', 'laughing', 'experiences', 'early', 'mid', '’s']",0.097,0.625,0.278,0.6369,positive
2590,96,@bullraid @Poulami66Roy @business I agree with him. Biden activities in Ukraine started as early as 2008 are the reason for this war and world economy crisis in general and SVB banking crisis in particular.,1,0,1,2023-03-13,bullraid business agree biden activities ukraine started early reason war economy crisis general banking crisis particular,"['bullraid', 'business', 'agree', 'biden', 'activities', 'ukraine', 'started', 'early', 'reason', 'war', 'economy', 'crisis', 'general', 'banking', 'crisis', 'particular']",0.455,0.451,0.094,-0.891,negative
2591,973,This from an interview with Rachel Reeves in Scottish Times. Labour are betting the house on economic growth taking off. Problem is they will not be facing the world economy that Blair faced. Is there a plan B? https://t.co/OZMtHhsxBQ,2,0,1,2023-03-13,interview rachel reeves scottish times labour betting house economic growth taking problem facing economy blair faced plan b,"['interview', 'rachel', 'reeves', 'scottish', 'times', 'labour', 'betting', 'house', 'economic', 'growth', 'taking', 'problem', 'facing', 'economy', 'blair', 'faced', 'plan', 'b']",0.133,0.739,0.128,-0.0258,negative
2592,2992,"$BTC Bitcoin is the next big thing in the world economy.
#BTC",1,0,1,2023-03-13,btc bitcoin next big thing economybtc,"['btc', 'bitcoin', 'next', 'big', 'thing', 'economybtc']",0.0,1.0,0.0,0.0,neutral
2593,295,"@machinpl China eliminated abject poverty?Foreign capital investments, joining the world economy by trading with western nations is what allowed the Chinese people to flourish not the policies of the CCP. Now 40 years later the CCP policies are driving foreign capital elsewhere. Communist.",0,0,0,2023-03-13,machinpl china eliminated abject povertyforeign capital investments joining economy trading western nations allowed chinese people flourish policies ccp years later ccp policies driving foreign capital elsewhere communist,"['machinpl', 'china', 'eliminated', 'abject', 'povertyforeign', 'capital', 'investments', 'joining', 'economy', 'trading', 'western', 'nations', 'allowed', 'chinese', 'people', 'flourish', 'policies', 'ccp', 'years', 'later', 'ccp', 'policies', 'driving', 'foreign', 'capital', 'elsewhere', 'communist']",0.0,1.0,0.0,0.0,neutral
2594,1212,“The global hybrid war unleashed by the global speculators and parasitical world financial oligarchy will not save the financial system from the collapse... The center of development of the world economy has already moved to Southeast Asia.” — Sergey Glazyev,0,0,0,2023-03-13,“the global hybrid war unleashed global speculators parasitical financial oligarchy save financial system collapse center development economy already moved southeast asia” — sergey glazyev,"['“the', 'global', 'hybrid', 'war', 'unleashed', 'global', 'speculators', 'parasitical', 'financial', 'oligarchy', 'save', 'financial', 'system', 'collapse', 'center', 'development', 'economy', 'already', 'moved', 'southeast', 'asia”', '—', 'sergey', 'glazyev']",0.234,0.66,0.106,-0.5994,negative
2595,2299,"You wrecked the economy, the world economy, and the banking system.",1,0,0,2023-03-13,wrecked economy economy banking system,"['wrecked', 'economy', 'economy', 'banking', 'system']",0.0,1.0,0.0,0.0,neutral
2596,1203,Regulators close New York’s Signature Bank following Silicon Valley Bank collapse #FederalReserve #WorldEconomy #MarketNews #Money [Video] https://t.co/Ev5Cun7cOc,0,0,0,2023-03-13,regulators close new york’s signature bank following silicon valley bank collapse federalreserve worldeconomy marketnews money,"['regulators', 'close', 'new', 'york’s', 'signature', 'bank', 'following', 'silicon', 'valley', 'bank', 'collapse', 'federalreserve', 'worldeconomy', 'marketnews', 'money']",0.186,0.814,0.0,-0.4939,negative
2597,2275,“The global hybrid war unleashed by the global speculators and parasitical world financial oligarchy will not save the financial system from the collapse... The center of development of the world economy has already moved to Southeast Asia.” — Sergey Glazyev,131,2,3,2023-03-13,“the global hybrid war unleashed global speculators parasitical financial oligarchy save financial system collapse center development economy already moved southeast asia” — sergey glazyev,"['“the', 'global', 'hybrid', 'war', 'unleashed', 'global', 'speculators', 'parasitical', 'financial', 'oligarchy', 'save', 'financial', 'system', 'collapse', 'center', 'development', 'economy', 'already', 'moved', 'southeast', 'asia”', '—', 'sergey', 'glazyev']",0.234,0.66,0.106,-0.5994,negative
2598,2275,@The_Real_Fly “The global hybrid war unleashed by the global speculators and parasitical world financial oligarchy will not save the financial system from the collapse... The center of development of the world economy has already moved to Southeast Asia.” — Sergey Glazyev,37,0,2,2023-03-13,therealfly “the global hybrid war unleashed global speculators parasitical financial oligarchy save financial system collapse center development economy already moved southeast asia” — sergey glazyev,"['therealfly', '“the', 'global', 'hybrid', 'war', 'unleashed', 'global', 'speculators', 'parasitical', 'financial', 'oligarchy', 'save', 'financial', 'system', 'collapse', 'center', 'development', 'economy', 'already', 'moved', 'southeast', 'asia”', '—', 'sergey', 'glazyev']",0.227,0.671,0.102,-0.5994,negative
